date,btc,last_timestamp
2022-04-13 00:00:00,500.0,
2022-04-14 00:00:00,0.0,
2022-04-14 00:00:00,0.0,
2022-04-14 00:00:00,800.0,
2022-04-14 00:00:00,661.0,
2022-04-14 00:00:00,867.0,
2022-04-14 00:00:00,740.0,
2022-04-14 00:00:00,730.0,
2022-04-14 00:00:00,90.0,
2022-04-14 00:00:00,608.0,
2022-04-14 00:00:00,940.0,
2022-04-14 00:00:00,0.0,
2022-04-15 00:00:00,500.0,
2022-04-15 00:00:00,1.0,
2022-04-15 00:00:00,801.0,
2022-04-15 00:00:00,500.0,
2022-04-15 00:00:00,648.0,
2022-04-15 00:00:00,655.0,
2022-04-15 00:00:00,495.0,
2022-04-15 00:00:00,500.0,
2022-04-17 00:00:00,801.0,
2022-04-18 00:00:00,0.0,
2022-04-18 00:00:00,730.0,
2022-04-18 00:00:00,11.0,
2022-04-18 00:00:00,500.0,
2022-04-18 00:00:00,600.0,
2022-04-18 00:00:00,0.0,
2022-04-18 00:00:00,500.0,
2022-04-18 00:00:00,0.0,
2022-04-19 00:00:00,0.0,
2022-04-19 00:00:00,559.0,
2022-04-19 00:00:00,730.0,
2022-04-19 00:00:00,800.0,
2022-04-19 00:00:00,713.0,
2022-04-19 00:00:00,887.0,
2022-04-19 00:00:00,500.0,
2022-04-20 00:00:00,650.0,
2022-04-20 00:00:00,500.0,
2022-04-20 00:00:00,688.0,
2022-04-20 00:00:00,500.0,
2022-04-20 00:00:00,504.0,
2022-04-20 00:00:00,503.0,
2022-04-20 00:00:00,489.0,
2022-04-20 00:00:00,500.0,
2022-04-21 00:00:00,383.0,
2022-04-21 00:00:00,500.0,
2022-04-21 00:00:00,100.0,
2022-04-21 00:00:00,813.0,
2022-04-21 00:00:00,18.0,
2022-04-21 00:00:00,271.0,
2022-04-21 00:00:00,641.0,
2022-04-21 00:00:00,712.0,
2022-04-21 00:00:00,712.0,
2022-04-21 00:00:00,712.0,
2022-04-21 00:00:00,712.0,
2022-04-21 00:00:00,712.0,
2022-04-21 00:00:00,712.0,
2022-04-21 00:00:00,712.0,
2022-04-21 00:00:00,607.0,
2022-04-21 00:00:00,712.0,
2022-04-22 00:00:00,810.0,
2022-04-22 00:00:00,712.0,
2022-04-22 00:00:00,712.0,
2022-04-22 00:00:00,712.0,
2022-04-22 00:00:00,150.0,
2022-04-22 00:00:00,789.0,
2022-04-23 00:00:00,526.0,
2022-04-24 00:00:00,803.0,
2022-04-24 00:00:00,560.0,
2022-04-24 00:00:00,286.0,
2022-04-25 00:00:00,0.0,
2022-04-25 00:00:00,542.0,
2022-04-25 00:00:00,288.0,
2022-04-26 00:00:00,500.0,
2022-04-26 00:00:00,500.0,
2022-04-26 00:00:00,67.0,
2022-04-26 00:00:00,100.0,
2022-04-26 00:00:00,149.0,
2022-04-26 00:00:00,600.0,
2022-04-26 00:00:00,600.0,
2022-04-26 00:00:00,0.0,
2022-04-26 00:00:00,24.0,
2022-04-27 00:00:00,0.0,
2022-04-27 00:00:00,500.0,
2022-04-27 00:00:00,0.0,
2022-04-27 00:00:00,849.0,
2022-04-27 00:00:00,0.0,
2022-04-27 00:00:00,528.0,
2022-04-27 00:00:00,728.0,
2022-04-28 00:00:00,0.0,
2022-04-28 00:00:00,720.0,
2022-04-28 00:00:00,130.0,
2022-04-28 00:00:00,0.0,
2022-04-28 00:00:00,0.0,
2022-04-28 00:00:00,99.0,
2022-04-28 00:00:00,900.0,
2022-04-28 00:00:00,100.0,
2022-04-28 00:00:00,32.0,
2022-04-28 00:00:00,0.0,
2022-04-28 00:00:00,0.0,
2022-04-28 00:00:00,495.0,
2022-04-28 00:00:00,160.0,
2022-04-28 00:00:00,282.0,
2022-04-28 00:00:00,597.0,
2022-04-29 00:00:00,32.0,
2022-04-29 00:00:00,730.0,
2022-04-29 00:00:00,300.0,
2022-04-29 00:00:00,744.0,
2022-04-29 00:00:00,750.0,
2022-04-29 00:00:00,616.0,
2022-04-29 00:00:00,500.0,
2022-04-29 00:00:00,950.0,
2022-04-30 00:00:00,32.0,
2022-04-30 00:00:00,630.0,
2022-05-01 00:00:00,691.0,
2022-05-01 00:00:00,691.0,
2022-05-01 00:00:00,500.0,
2022-05-02 00:00:00,859.0,
2022-05-02 00:00:00,0.0,
2022-05-02 00:00:00,750.0,
2022-05-02 00:00:00,681.0,
2022-05-02 00:00:00,0.0,
2022-05-02 00:00:00,0.0,
2022-05-02 00:00:00,0.0,
2022-05-02 00:00:00,750.0,
2022-05-02 00:00:00,32.0,
2022-05-02 00:00:00,749.0,
2022-05-02 00:00:00,886.0,
2022-05-02 00:00:00,0.0,
2022-05-03 00:00:00,2.0,
2022-05-03 00:00:00,501.0,
2022-05-03 00:00:00,780.0,
2022-05-03 00:00:00,450.0,
2022-05-03 00:00:00,32.0,
2022-05-03 00:00:00,938.0,
2022-05-03 00:00:00,0.0,
2022-05-03 00:00:00,794.0,
2022-05-03 00:00:00,0.0,
2022-05-03 00:00:00,0.0,
2022-05-03 00:00:00,0.0,
2022-05-03 00:00:00,0.0,
2022-05-03 00:00:00,0.0,
2022-05-03 00:00:00,699.0,
2022-05-03 00:00:00,497.0,
2022-05-03 00:00:00,749.0,
2022-05-03 00:00:00,41.0,
2022-05-03 00:00:00,0.0,
2022-05-04 00:00:00,641.0,
2022-05-04 00:00:00,866.0,
2022-05-04 00:00:00,266.0,
2022-05-04 00:00:00,739.0,
2022-05-04 00:00:00,879.0,
2022-05-04 00:00:00,924.0,
2022-05-04 00:00:00,299.0,
2022-05-04 00:00:00,0.0,
2022-05-04 00:00:00,285.0,
2022-05-05 00:00:00,800.0,
2022-05-05 00:00:00,2.0,
2022-05-05 00:00:00,200.0,
2022-05-05 00:00:00,906.0,
2022-05-05 00:00:00,638.0,
2022-05-05 00:00:00,872.0,
2022-05-05 00:00:00,906.0,
2022-05-05 00:00:00,450.0,
2022-05-05 00:00:00,500.0,
2022-05-05 00:00:00,700.0,
2022-05-05 00:00:00,600.0,
2022-05-05 00:00:00,669.0,
2022-05-05 00:00:00,906.0,
2022-05-05 00:00:00,700.0,
2022-05-05 00:00:00,0.0,
2022-05-05 00:00:00,500.0,
2022-05-05 00:00:00,700.0,
2022-05-05 00:00:00,486.0,
2022-05-06 00:00:00,600.0,
2022-05-06 00:00:00,0.0,
2022-05-06 00:00:00,57.0,
2022-05-06 00:00:00,15.0,
2022-05-06 00:00:00,612.0,
2022-05-06 00:00:00,746.0,
2022-05-06 00:00:00,0.0,
2022-05-06 00:00:00,563.0,
2022-05-06 00:00:00,700.0,
2022-05-06 00:00:00,700.0,
2022-05-06 00:00:00,689.0,
2022-05-06 00:00:00,698.0,
2022-05-06 00:00:00,2.0,
2022-05-06 00:00:00,999.0,
2022-05-06 00:00:00,570.0,
2022-05-06 00:00:00,557.0,
2022-05-06 00:00:00,501.0,
2022-05-06 00:00:00,292.0,
2022-05-06 00:00:00,699.0,
2022-05-06 00:00:00,752.0,
2022-05-06 00:00:00,0.0,
2022-05-06 00:00:00,800.0,
2022-05-06 00:00:00,700.0,
2022-05-06 00:00:00,703.0,
2022-05-06 00:00:00,813.0,
2022-05-07 00:00:00,700.0,
2022-05-08 00:00:00,5.0,
2022-05-08 00:00:00,900.0,
2022-05-08 00:00:00,687.0,
2022-05-08 00:00:00,0.0,
2022-05-08 00:00:00,0.0,
2022-05-08 00:00:00,0.0,
2022-05-08 00:00:00,500.0,
2022-05-08 00:00:00,500.0,
2022-05-08 00:00:00,600.0,
2022-05-08 00:00:00,500.0,
2022-05-08 00:00:00,0.0,
2022-05-08 00:00:00,0.0,
2022-05-08 00:00:00,900.0,
2022-05-08 00:00:00,900.0,
2022-05-08 00:00:00,0.0,
2022-05-08 00:00:00,855.0,
2022-05-08 00:00:00,0.0,
2022-05-08 00:00:00,924.0,
2022-05-08 00:00:00,500.0,
2022-05-08 00:00:00,470.0,
2022-05-08 00:00:00,965.0,
2022-05-08 00:00:00,0.0,
2022-05-08 00:00:00,540.0,
2022-05-08 00:00:00,0.0,
2022-05-08 00:00:00,475.0,
2022-05-08 00:00:00,377.0,
2022-05-09 00:00:00,500.0,
2022-05-09 00:00:00,851.0,
2022-05-09 00:00:00,700.0,
2022-05-09 00:00:00,750.0,
2022-05-09 00:00:00,0.0,
2022-05-09 00:00:00,511.0,
2022-05-09 00:00:00,0.0,
2022-05-09 00:00:00,504.0,
2022-05-09 00:00:00,186.0,
2022-05-09 00:00:00,3.0,
2022-05-09 00:00:00,954.0,
2022-05-09 00:00:00,0.0,
2022-05-09 00:00:00,961.0,
2022-05-09 00:00:00,438.0,
2022-05-09 00:00:00,500.0,
2022-05-09 00:00:00,673.0,
2022-05-09 00:00:00,0.0,
2022-05-09 00:00:00,1.0,
2022-05-09 00:00:00,6.0,
2022-05-09 00:00:00,0.0,
2022-05-09 00:00:00,624.0,
2022-05-09 00:00:00,0.0,
2022-05-09 00:00:00,11.0,
2022-05-09 00:00:00,938.0,
2022-05-09 00:00:00,0.0,
2022-05-09 00:00:00,0.0,
2022-05-09 00:00:00,48.0,
2022-05-09 00:00:00,0.0,
2022-05-09 00:00:00,531.0,
2022-05-09 00:00:00,900.0,
2022-05-09 00:00:00,0.0,
2022-05-09 00:00:00,500.0,
2022-05-09 00:00:00,0.0,
2022-05-09 00:00:00,669.0,
2022-05-09 00:00:00,776.0,
2022-05-09 00:00:00,0.0,
2022-05-09 00:00:00,77.0,
2022-05-09 00:00:00,0.0,
2022-05-09 00:00:00,700.0,
2022-05-09 00:00:00,940.0,
2022-05-09 00:00:00,622.0,
2022-05-10 00:00:00,0.0,
2022-05-10 00:00:00,747.0,
2022-05-10 00:00:00,234.0,
2022-05-10 00:00:00,750.0,
2022-05-10 00:00:00,976.0,
2022-05-10 00:00:00,500.0,
2022-05-10 00:00:00,122.0,
2022-05-10 00:00:00,930.0,
2022-05-10 00:00:00,2.0,
2022-05-10 00:00:00,2.0,
2022-05-10 00:00:00,0.0,
2022-05-10 00:00:00,601.0,
2022-05-10 00:00:00,513.0,
2022-05-10 00:00:00,0.0,
2022-05-10 00:00:00,273.0,
2022-05-10 00:00:00,7.0,
2022-05-10 00:00:00,824.0,
2022-05-10 00:00:00,258.0,
2022-05-10 00:00:00,275.0,
2022-05-10 00:00:00,500.0,
2022-05-10 00:00:00,780.0,
2022-05-10 00:00:00,139.0,
2022-05-10 00:00:00,900.0,
2022-05-10 00:00:00,826.0,
2022-05-10 00:00:00,500.0,
2022-05-10 00:00:00,1.0,
2022-05-10 00:00:00,500.0,
2022-05-10 00:00:00,310.0,
2022-05-11 00:00:00,273.0,
2022-05-11 00:00:00,670.0,
2022-05-11 00:00:00,700.0,
2022-05-11 00:00:00,975.0,
2022-05-11 00:00:00,258.0,
2022-05-11 00:00:00,733.0,
2022-05-11 00:00:00,0.0,
2022-05-11 00:00:00,500.0,
2022-05-11 00:00:00,500.0,
2022-05-11 00:00:00,430.0,
2022-05-11 00:00:00,273.0,
2022-05-11 00:00:00,0.0,
2022-05-11 00:00:00,0.0,
2022-05-11 00:00:00,200.0,
2022-05-11 00:00:00,997.0,
2022-05-11 00:00:00,279.0,
2022-05-11 00:00:00,0.0,
2022-05-11 00:00:00,37.0,
2022-05-11 00:00:00,500.0,
2022-05-11 00:00:00,909.0,
2022-05-11 00:00:00,0.0,
2022-05-11 00:00:00,146.0,
2022-05-11 00:00:00,0.0,
2022-05-11 00:00:00,0.0,
2022-05-11 00:00:00,500.0,
2022-05-11 00:00:00,295.0,
2022-05-11 00:00:00,0.0,
2022-05-11 00:00:00,0.0,
2022-05-11 00:00:00,500.0,
2022-05-11 00:00:00,342.0,
2022-05-11 00:00:00,85.0,
2022-05-11 00:00:00,448.0,
2022-05-11 00:00:00,407.0,
2022-05-12 00:00:00,501.0,
2022-05-12 00:00:00,750.0,
2022-05-12 00:00:00,58.0,
2022-05-12 00:00:00,412.0,
2022-05-12 00:00:00,924.0,
2022-05-12 00:00:00,0.0,
2022-05-12 00:00:00,750.0,
2022-05-12 00:00:00,100.0,
2022-05-12 00:00:00,835.0,
2022-05-12 00:00:00,700.0,
2022-05-12 00:00:00,700.0,
2022-05-12 00:00:00,788.0,
2022-05-12 00:00:00,904.0,
2022-05-12 00:00:00,900.0,
2022-05-12 00:00:00,0.0,
2022-05-12 00:00:00,0.0,
2022-05-12 00:00:00,500.0,
2022-05-12 00:00:00,334.0,
2022-05-12 00:00:00,0.0,
2022-05-12 00:00:00,505.0,
2022-05-12 00:00:00,898.0,
2022-05-12 00:00:00,400.0,
2022-05-12 00:00:00,383.0,
2022-05-12 00:00:00,1.0,
2022-05-12 00:00:00,1.0,
2022-05-12 00:00:00,893.0,
2022-05-12 00:00:00,1.0,
2022-05-12 00:00:00,765.0,
2022-05-12 00:00:00,354.0,
2022-05-12 00:00:00,200.0,
2022-05-12 00:00:00,218.0,
2022-05-12 00:00:00,810.0,
2022-05-13 00:00:00,148.0,
2022-05-13 00:00:00,646.0,
2022-05-13 00:00:00,530.0,
2022-05-13 00:00:00,673.0,
2022-05-13 00:00:00,0.0,
2022-05-13 00:00:00,670.0,
2022-05-13 00:00:00,665.0,
2022-05-13 00:00:00,600.0,
2022-05-13 00:00:00,457.0,
2022-05-13 00:00:00,978.0,
2022-05-13 00:00:00,980.0,
2022-05-13 00:00:00,665.0,
2022-05-13 00:00:00,1.0,
2022-05-13 00:00:00,434.0,
2022-05-13 00:00:00,939.0,
2022-05-13 00:00:00,22.0,
2022-05-14 00:00:00,0.0,
2022-05-14 00:00:00,0.0,
2022-05-14 00:00:00,0.0,
2022-05-14 00:00:00,900.0,
2022-05-14 00:00:00,661.0,
2022-05-14 00:00:00,661.0,
2022-05-14 00:00:00,971.0,
2022-05-14 00:00:00,0.0,
2022-05-14 00:00:00,0.0,
2022-05-14 00:00:00,0.0,
2022-05-14 00:00:00,500.0,
2022-05-14 00:00:00,333.0,
2022-05-14 00:00:00,0.0,
2022-05-14 00:00:00,950.0,
2022-05-14 00:00:00,835.0,
2022-05-14 00:00:00,677.0,
2022-05-15 00:00:00,267.0,
2022-05-15 00:00:00,765.0,
2022-05-15 00:00:00,0.0,
2022-05-15 00:00:00,707.0,
2022-05-15 00:00:00,900.0,
2022-05-16 00:00:00,500.0,
2022-05-16 00:00:00,0.0,
2022-05-16 00:00:00,395.0,
2022-05-16 00:00:00,0.0,
2022-05-16 00:00:00,0.0,
2022-05-16 00:00:00,691.0,
2022-05-16 00:00:00,697.0,
2022-05-16 00:00:00,846.0,
2022-05-16 00:00:00,697.0,
2022-05-16 00:00:00,692.0,
2022-05-16 00:00:00,100.0,
2022-05-16 00:00:00,675.0,
2022-05-16 00:00:00,780.0,
2022-05-16 00:00:00,704.0,
2022-05-16 00:00:00,192.0,
2022-05-16 00:00:00,714.0,
2022-05-16 00:00:00,740.0,
2022-05-16 00:00:00,0.0,
2022-05-16 00:00:00,400.0,
2022-05-16 00:00:00,400.0,
2022-05-16 00:00:00,4.0,
2022-05-16 00:00:00,770.0,
2022-05-16 00:00:00,850.0,
2022-05-16 00:00:00,811.0,
2022-05-16 00:00:00,850.0,
2022-05-16 00:00:00,0.0,
2022-05-16 00:00:00,771.0,
2022-05-16 00:00:00,850.0,
2022-05-16 00:00:00,0.0,
2022-05-16 00:00:00,704.0,
2022-05-17 00:00:00,800.0,
2022-05-17 00:00:00,0.0,
2022-05-17 00:00:00,260.0,
2022-05-17 00:00:00,500.0,
2022-05-17 00:00:00,0.0,
2022-05-17 00:00:00,750.0,
2022-05-17 00:00:00,0.0,
2022-05-17 00:00:00,199.0,
2022-05-17 00:00:00,317.0,
2022-05-17 00:00:00,500.0,
2022-05-17 00:00:00,0.0,
2022-05-17 00:00:00,395.0,
2022-05-17 00:00:00,447.0,
2022-05-17 00:00:00,949.0,
2022-05-17 00:00:00,948.0,
2022-05-17 00:00:00,947.0,
2022-05-17 00:00:00,658.0,
2022-05-17 00:00:00,192.0,
2022-05-17 00:00:00,950.0,
2022-05-17 00:00:00,952.0,
2022-05-17 00:00:00,395.0,
2022-05-17 00:00:00,395.0,
2022-05-17 00:00:00,200.0,
2022-05-17 00:00:00,0.0,
2022-05-18 00:00:00,653.0,
2022-05-18 00:00:00,800.0,
2022-05-18 00:00:00,0.0,
2022-05-18 00:00:00,0.0,
2022-05-18 00:00:00,0.0,
2022-05-18 00:00:00,0.0,
2022-05-18 00:00:00,180.0,
2022-05-18 00:00:00,0.0,
2022-05-18 00:00:00,860.0,
2022-05-18 00:00:00,820.0,
2022-05-19 00:00:00,802.0,
2022-05-19 00:00:00,0.0,
2022-05-19 00:00:00,722.0,
2022-05-19 00:00:00,722.0,
2022-05-19 00:00:00,759.0,
2022-05-19 00:00:00,940.0,
2022-05-19 00:00:00,777.0,
2022-05-19 00:00:00,821.0,
2022-05-19 00:00:00,935.0,
2022-05-19 00:00:00,820.0,
2022-05-19 00:00:00,819.0,
2022-05-19 00:00:00,760.0,
2022-05-19 00:00:00,949.0,
2022-05-19 00:00:00,958.0,
2022-05-19 00:00:00,947.0,
2022-05-19 00:00:00,988.0,
2022-05-19 00:00:00,734.0,
2022-05-19 00:00:00,898.0,
2022-05-19 00:00:00,986.0,
2022-05-19 00:00:00,818.0,
2022-05-19 00:00:00,816.0,
2022-05-19 00:00:00,506.0,
2022-05-19 00:00:00,101.0,
2022-05-19 00:00:00,395.0,
2022-05-19 00:00:00,763.0,
2022-05-19 00:00:00,395.0,
2022-05-19 00:00:00,18.0,
2022-05-19 00:00:00,443.0,
2022-05-20 00:00:00,458.0,
2022-05-20 00:00:00,0.0,
2022-05-20 00:00:00,0.0,
2022-05-20 00:00:00,657.0,
2022-05-20 00:00:00,657.0,
2022-05-20 00:00:00,0.0,
2022-05-20 00:00:00,500.0,
2022-05-20 00:00:00,458.0,
2022-05-20 00:00:00,166.0,
2022-05-20 00:00:00,200.0,
2022-05-20 00:00:00,811.0,
2022-05-20 00:00:00,200.0,
2022-05-20 00:00:00,563.0,
2022-05-20 00:00:00,0.0,
2022-05-22 00:00:00,800.0,
2022-05-23 00:00:00,900.0,
2022-05-23 00:00:00,100.0,
2022-05-23 00:00:00,800.0,
2022-05-23 00:00:00,994.0,
2022-05-23 00:00:00,0.0,
2022-05-23 00:00:00,700.0,
2022-05-23 00:00:00,994.0,
2022-05-23 00:00:00,200.0,
2022-05-23 00:00:00,89.0,
2022-05-23 00:00:00,840.0,
2022-05-23 00:00:00,880.0,
2022-05-23 00:00:00,726.0,
2022-05-24 00:00:00,486.0,
2022-05-24 00:00:00,841.0,
2022-05-24 00:00:00,509.0,
2022-05-24 00:00:00,6.0,
2022-05-24 00:00:00,0.0,
2022-05-24 00:00:00,500.0,
2022-05-24 00:00:00,536.0,
2022-05-24 00:00:00,35.0,
2022-05-24 00:00:00,1.0,
2022-05-24 00:00:00,135.0,
2022-05-24 00:00:00,0.0,
2022-05-25 00:00:00,700.0,
2022-05-25 00:00:00,852.0,
2022-05-25 00:00:00,1.0,
2022-05-25 00:00:00,834.0,
2022-05-25 00:00:00,492.0,
2022-05-25 00:00:00,469.0,
2022-05-25 00:00:00,679.0,
2022-05-25 00:00:00,0.0,
2022-05-25 00:00:00,265.0,
2022-05-25 00:00:00,278.0,
2022-05-26 00:00:00,500.0,
2022-05-26 00:00:00,201.0,
2022-05-26 00:00:00,202.0,
2022-05-26 00:00:00,473.0,
2022-05-26 00:00:00,289.0,
2022-05-26 00:00:00,200.0,
2022-05-26 00:00:00,800.0,
2022-05-26 00:00:00,752.0,
2022-05-27 00:00:00,400.0,
2022-05-27 00:00:00,501.0,
2022-05-27 00:00:00,965.0,
2022-05-27 00:00:00,752.0,
2022-05-27 00:00:00,254.0,
2022-05-27 00:00:00,321.0,
2022-05-27 00:00:00,326.0,
2022-05-27 00:00:00,473.0,
2022-05-27 00:00:00,804.0,
2022-05-27 00:00:00,400.0,
2022-05-27 00:00:00,590.0,
2022-05-27 00:00:00,156.0,
2022-05-28 00:00:00,12.0,
2022-05-28 00:00:00,0.0,
2022-05-29 00:00:00,395.0,
2022-05-29 00:00:00,387.0,
2022-05-29 00:00:00,697.0,
2022-05-29 00:00:00,683.0,
2022-05-29 00:00:00,258.0,
2022-05-29 00:00:00,754.0,
2022-05-30 00:00:00,800.0,
2022-05-30 00:00:00,700.0,
2022-05-30 00:00:00,0.0,
2022-05-30 00:00:00,450.0,
2022-05-30 00:00:00,0.0,
2022-05-30 00:00:00,324.0,
2022-05-30 00:00:00,0.0,
2022-05-30 00:00:00,232.0,
2022-05-30 00:00:00,0.0,
2022-05-30 00:00:00,0.0,
2022-05-30 00:00:00,0.0,
2022-05-31 00:00:00,677.0,
2022-05-31 00:00:00,677.0,
2022-05-31 00:00:00,0.0,
2022-05-31 00:00:00,750.0,
2022-05-31 00:00:00,713.0,
2022-05-31 00:00:00,0.0,
2022-05-31 00:00:00,248.0,
2022-05-31 00:00:00,248.0,
2022-05-31 00:00:00,850.0,
2022-05-31 00:00:00,500.0,
2022-05-31 00:00:00,871.0,
2022-05-31 00:00:00,230.0,
2022-05-31 00:00:00,967.0,
2022-05-31 00:00:00,180.0,
2022-05-31 00:00:00,500.0,
2022-05-31 00:00:00,827.0,
2022-06-01 00:00:00,226.0,
2022-06-01 00:00:00,297.0,
2022-06-01 00:00:00,324.0,
2022-06-01 00:00:00,226.0,
2022-06-01 00:00:00,226.0,
2022-06-01 00:00:00,226.0,
2022-06-01 00:00:00,800.0,
2022-06-01 00:00:00,705.0,
2022-06-01 00:00:00,387.0,
2022-06-01 00:00:00,761.0,
2022-06-01 00:00:00,0.0,
2022-06-01 00:00:00,10.0,
2022-06-01 00:00:00,0.0,
2022-06-01 00:00:00,65.0,
2022-06-01 00:00:00,285.0,
2022-06-01 00:00:00,52.0,
2022-06-01 00:00:00,776.0,
2022-06-01 00:00:00,1.0,
2022-06-02 00:00:00,904.0,
2022-06-02 00:00:00,800.0,
2022-06-02 00:00:00,996.0,
2022-06-02 00:00:00,148.0,
2022-06-02 00:00:00,21.0,
2022-06-02 00:00:00,52.0,
2022-06-02 00:00:00,176.0,
2022-06-02 00:00:00,0.0,
2022-06-02 00:00:00,300.0,
2022-06-02 00:00:00,0.0,
2022-06-02 00:00:00,987.0,
2022-06-03 00:00:00,156.0,
2022-06-03 00:00:00,297.0,
2022-06-03 00:00:00,324.0,
2022-06-03 00:00:00,0.0,
2022-06-03 00:00:00,516.0,
2022-06-03 00:00:00,784.0,
2022-06-03 00:00:00,785.0,
2022-06-03 00:00:00,643.0,
2022-06-03 00:00:00,387.0,
2022-06-03 00:00:00,0.0,
2022-06-03 00:00:00,700.0,
2022-06-04 00:00:00,500.0,
2022-06-06 00:00:00,800.0,
2022-06-06 00:00:00,334.0,
2022-06-06 00:00:00,605.0,
2022-06-06 00:00:00,614.0,
2022-06-06 00:00:00,755.0,
2022-06-06 00:00:00,0.0,
2022-06-06 00:00:00,621.0,
2022-06-06 00:00:00,621.0,
2022-06-06 00:00:00,621.0,
2022-06-06 00:00:00,621.0,
2022-06-06 00:00:00,0.0,
2022-06-07 00:00:00,333.0,
2022-06-07 00:00:00,973.0,
2022-06-07 00:00:00,378.0,
2022-06-07 00:00:00,379.0,
2022-06-07 00:00:00,0.0,
2022-06-08 00:00:00,214.0,
2022-06-08 00:00:00,28.0,
2022-06-08 00:00:00,264.0,
2022-06-08 00:00:00,700.0,
2022-06-08 00:00:00,41.0,
2022-06-08 00:00:00,41.0,
2022-06-09 00:00:00,679.0,
2022-06-09 00:00:00,664.0,
2022-06-09 00:00:00,0.0,
2022-06-09 00:00:00,227.0,
2022-06-09 00:00:00,279.0,
2022-06-09 00:00:00,540.0,
2022-06-09 00:00:00,241.0,
2022-06-10 00:00:00,700.0,
2022-06-10 00:00:00,387.0,
2022-06-10 00:00:00,387.0,
2022-06-10 00:00:00,699.0,
2022-06-10 00:00:00,92.0,
2022-06-10 00:00:00,741.0,
2022-06-10 00:00:00,0.0,
2022-06-10 00:00:00,0.0,
2022-06-10 00:00:00,375.0,
2022-06-10 00:00:00,104.0,
2022-06-10 00:00:00,139.0,
2022-06-10 00:00:00,262.0,
2022-06-10 00:00:00,243.0,
2022-06-10 00:00:00,0.0,
2022-06-11 00:00:00,605.0,
2022-06-11 00:00:00,737.0,
2022-06-11 00:00:00,850.0,
2022-06-11 00:00:00,500.0,
2022-06-11 00:00:00,0.0,
2022-06-11 00:00:00,0.0,
2022-06-12 00:00:00,830.0,
2022-06-12 00:00:00,0.0,
2022-06-12 00:00:00,0.0,
2022-06-12 00:00:00,0.0,
2022-06-12 00:00:00,0.0,
2022-06-12 00:00:00,250.0,
2022-06-12 00:00:00,160.0,
2022-06-12 00:00:00,387.0,
2022-06-12 00:00:00,0.0,
2022-06-12 00:00:00,500.0,
2022-06-12 00:00:00,0.0,
2022-06-12 00:00:00,0.0,
2022-06-12 00:00:00,0.0,
2022-06-12 00:00:00,0.0,
2022-06-12 00:00:00,306.0,
2022-06-13 00:00:00,0.0,
2022-06-13 00:00:00,500.0,
2022-06-13 00:00:00,886.0,
2022-06-13 00:00:00,0.0,
2022-06-13 00:00:00,0.0,
2022-06-13 00:00:00,0.0,
2022-06-13 00:00:00,0.0,
2022-06-13 00:00:00,350.0,
2022-06-13 00:00:00,0.0,
2022-06-13 00:00:00,50.0,
2022-06-13 00:00:00,0.0,
2022-06-13 00:00:00,289.0,
2022-06-13 00:00:00,500.0,
2022-06-13 00:00:00,0.0,
2022-06-13 00:00:00,0.0,
2022-06-13 00:00:00,0.0,
2022-06-13 00:00:00,944.0,
2022-06-13 00:00:00,150.0,
2022-06-13 00:00:00,601.0,
2022-06-13 00:00:00,0.0,
2022-06-13 00:00:00,650.0,
2022-06-13 00:00:00,481.0,
2022-06-13 00:00:00,557.0,
2022-06-13 00:00:00,0.0,
2022-06-13 00:00:00,0.0,
2022-06-13 00:00:00,0.0,
2022-06-13 00:00:00,0.0,
2022-06-13 00:00:00,181.0,
2022-06-13 00:00:00,170.0,
2022-06-13 00:00:00,557.0,
2022-06-13 00:00:00,440.0,
2022-06-13 00:00:00,118.0,
2022-06-13 00:00:00,0.0,
2022-06-13 00:00:00,135.0,
2022-06-13 00:00:00,412.0,
2022-06-13 00:00:00,87.0,
2022-06-13 00:00:00,35.0,
2022-06-13 00:00:00,750.0,
2022-06-13 00:00:00,0.0,
2022-06-13 00:00:00,956.0,
2022-06-13 00:00:00,939.0,
2022-06-13 00:00:00,900.0,
2022-06-13 00:00:00,58.0,
2022-06-13 00:00:00,23.0,
2022-06-13 00:00:00,887.0,
2022-06-13 00:00:00,800.0,
2022-06-13 00:00:00,236.0,
2022-06-13 00:00:00,785.0,
2022-06-14 00:00:00,0.0,
2022-06-14 00:00:00,0.0,
2022-06-14 00:00:00,248.0,
2022-06-14 00:00:00,0.0,
2022-06-14 00:00:00,0.0,
2022-06-14 00:00:00,0.0,
2022-06-14 00:00:00,959.0,
2022-06-14 00:00:00,240.0,
2022-06-14 00:00:00,500.0,
2022-06-14 00:00:00,613.0,
2022-06-14 00:00:00,257.0,
2022-06-14 00:00:00,0.0,
2022-06-14 00:00:00,255.0,
2022-06-14 00:00:00,883.0,
2022-06-14 00:00:00,255.0,
2022-06-14 00:00:00,883.0,
2022-06-14 00:00:00,622.0,
2022-06-14 00:00:00,0.0,
2022-06-14 00:00:00,1.0,
2022-06-14 00:00:00,417.0,
2022-06-14 00:00:00,0.0,
2022-06-14 00:00:00,1.0,
2022-06-14 00:00:00,100.0,
2022-06-14 00:00:00,748.0,
2022-06-14 00:00:00,500.0,
2022-06-14 00:00:00,0.0,
2022-06-14 00:00:00,601.0,
2022-06-14 00:00:00,2.0,
2022-06-14 00:00:00,193.0,
2022-06-14 00:00:00,8.0,
2022-06-14 00:00:00,85.0,
2022-06-14 00:00:00,32.0,
